ALARM ID,0,,,,,
DATE,2023/4/27,12:13:16,,,,
,,,,,,
No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
1716,2022/10/24,13:29:05,723,ON,2,横穴未貫通異常
1717,2022/10/24,12:51:27,626,ON,34,ワーク無し異常
1718,2022/10/24,12:30:05,722,ON,2,横穴未貫通異常
1719,2022/10/24,11:52:12,625,ON,34,ワーク無し異常
1720,2022/10/24,11:46:08,721,ON,2,横穴未貫通異常
1721,2022/10/24,11:19:14,720,ON,2,横穴未貫通異常
1722,2022/10/24,11:05:48,624,ON,34,ワーク無し異常
1723,2022/10/21,17:50:28,623,ON,34,ワーク無し異常
1724,2022/10/21,15:54:13,622,ON,34,ワーク無し異常
1725,2022/10/20,16:22:35,621,ON,34,ワーク無し異常
1726,2022/10/20,13:56:00,620,ON,34,ワーク無し異常
1727,2022/10/20,13:08:34,619,ON,34,ワーク無し異常
1728,2022/10/20,12:33:30,719,ON,2,横穴未貫通異常
1729,2022/10/20,11:20:34,718,ON,2,横穴未貫通異常
1730,2022/10/20,10:37:32,618,ON,34,ワーク無し異常
1731,2022/10/19,16:19:13,617,ON,34,ワーク無し異常
1732,2022/10/19,15:12:48,616,ON,34,ワーク無し異常
1733,2022/10/19,14:54:03,44,ON,1,クランプ不良
1734,2022/10/19,14:51:18,43,ON,1,クランプ不良
1735,2022/10/19,14:49:37,42,ON,1,クランプ不良
1736,2022/10/19,14:47:49,41,ON,1,クランプ不良
1737,2022/10/19,14:46:19,40,ON,1,クランプ不良
1738,2022/10/19,14:46:01,39,ON,1,クランプ不良
1739,2022/10/19,14:44:54,38,ON,1,クランプ不良
1740,2022/10/19,14:41:58,717,ON,2,横穴未貫通異常
1741,2022/10/19,13:33:33,615,ON,34,ワーク無し異常
1742,2022/10/19,13:08:25,716,ON,2,横穴未貫通異常
1743,2022/10/19,12:39:29,614,ON,34,ワーク無し異常
1744,2022/10/19,12:06:50,170,ON,0,安全クラッチ異常
1745,2022/10/19,11:12:40,715,ON,2,横穴未貫通異常
1746,2022/10/19,10:46:18,613,ON,34,ワーク無し異常
1747,2022/10/19,10:21:06,714,ON,2,横穴未貫通異常
1748,2022/10/19,10:18:08,713,ON,2,横穴未貫通異常
1749,2022/10/19,10:00:01,712,ON,2,横穴未貫通異常
1750,2022/10/18,18:02:20,612,ON,34,ワーク無し異常
1751,2022/10/18,17:16:41,611,ON,34,ワーク無し異常
1752,2022/10/18,16:28:35,398,ON,4,首下位置不良
1753,2022/10/18,16:02:51,397,ON,4,首下位置不良
1754,2022/10/18,16:01:56,396,ON,4,首下位置不良
1755,2022/10/07,15:09:33,610,ON,34,ワーク無し異常
1756,2022/10/07,13:30:29,609,ON,34,ワーク無し異常
1757,2022/10/07,12:42:52,608,ON,34,ワーク無し異常
1758,2022/10/07,11:55:59,607,ON,34,ワーク無し異常
1759,2022/10/07,11:08:04,606,ON,34,ワーク無し異常
1760,2022/10/07,10:58:13,169,ON,0,安全クラッチ異常
1761,2022/10/07,10:30:02,711,ON,2,横穴未貫通異常
1762,2022/10/07,10:12:50,605,ON,34,ワーク無し異常
1763,2022/10/06,16:40:37,604,ON,34,ワーク無し異常
1764,2022/10/06,15:05:27,603,ON,34,ワーク無し異常
1765,2022/10/06,13:58:01,602,ON,34,ワーク無し異常
1766,2022/10/06,12:57:18,601,ON,34,ワーク無し異常
1767,2022/10/06,12:40:22,710,ON,2,横穴未貫通異常
1768,2022/10/06,12:34:09,168,ON,0,安全クラッチ異常
1769,2022/10/06,10:55:28,600,ON,34,ワーク無し異常
1770,2022/10/06,09:31:34,599,ON,34,ワーク無し異常
1771,2022/10/06,09:11:01,395,ON,4,首下位置不良
1772,2022/10/06,09:10:39,709,ON,2,横穴未貫通異常
1773,2022/10/05,19:31:14,598,ON,34,ワーク無し異常
1774,2022/10/05,16:03:42,708,ON,2,横穴未貫通異常
1775,2022/10/05,15:34:42,167,ON,0,安全クラッチ異常
1776,2022/10/05,15:07:40,597,ON,34,ワーク無し異常
1777,2022/10/05,13:42:10,596,ON,34,ワーク無し異常
1778,2022/10/05,12:49:48,595,ON,34,ワーク無し異常
1779,2022/10/05,12:35:18,166,ON,0,安全クラッチ異常
1780,2022/10/05,12:33:57,165,ON,0,安全クラッチ異常
1781,2022/10/05,12:21:31,8,ON,53,首下位置ｾﾝｻｰ異常
1782,2022/10/05,12:17:50,7,ON,53,首下位置ｾﾝｻｰ異常
1783,2022/10/05,12:17:18,6,ON,53,首下位置ｾﾝｻｰ異常
1784,2022/10/05,12:16:42,5,ON,53,首下位置ｾﾝｻｰ異常
1785,2022/10/05,11:50:13,594,ON,34,ワーク無し異常
1786,2022/10/05,11:09:07,164,ON,0,安全クラッチ異常
1787,2022/10/05,10:56:16,163,ON,0,安全クラッチ異常
1788,2022/10/05,10:45:21,707,ON,2,横穴未貫通異常
1789,2022/10/05,09:05:32,394,ON,4,首下位置不良
1790,2022/10/05,09:05:11,706,ON,2,横穴未貫通異常
1791,2022/10/04,19:09:22,705,ON,2,横穴未貫通異常
1792,2022/10/04,19:03:25,593,ON,34,ワーク無し異常
1793,2022/10/04,17:18:17,592,ON,34,ワーク無し異常
1794,2022/09/30,17:40:17,4,ON,53,首下位置ｾﾝｻｰ異常
1795,2022/09/30,17:31:42,591,ON,34,ワーク無し異常
1796,2022/09/30,16:15:10,590,ON,34,ワーク無し異常
1797,2022/09/30,14:38:56,162,ON,0,安全クラッチ異常
1798,2022/09/30,13:29:47,161,ON,0,安全クラッチ異常
1799,2022/09/30,12:39:45,589,ON,34,ワーク無し異常
1800,2022/09/30,10:46:58,135,ON,3,ノッチ前進不良
1801,2022/09/30,10:46:56,31,ON,48,排出残留ﾜｰｸ検知異常
1802,2022/09/30,10:46:15,160,ON,0,安全クラッチ異常
1803,2022/09/30,09:55:02,159,ON,0,安全クラッチ異常
1804,2022/09/30,09:47:01,704,ON,2,横穴未貫通異常
1805,2022/09/29,19:51:03,158,ON,0,安全クラッチ異常
1806,2022/09/29,19:36:15,30,ON,48,排出残留ﾜｰｸ検知異常
1807,2022/09/29,18:31:50,703,ON,2,横穴未貫通異常
1808,2022/09/29,15:17:24,588,ON,34,ワーク無し異常
1809,2022/09/29,15:09:26,157,ON,0,安全クラッチ異常
1810,2022/09/29,14:44:26,156,ON,0,安全クラッチ異常
1811,2022/09/29,14:23:51,155,ON,0,安全クラッチ異常
1812,2022/09/29,13:29:36,393,ON,4,首下位置不良
1813,2022/09/29,13:20:20,587,ON,34,ワーク無し異常
1814,2022/09/29,12:54:30,154,ON,0,安全クラッチ異常
1815,2022/09/29,11:57:22,153,ON,0,安全クラッチ異常
1816,2022/09/29,11:10:24,152,ON,0,安全クラッチ異常
1817,2022/09/29,11:07:31,134,ON,3,ノッチ前進不良
1818,2022/09/29,10:51:05,151,ON,0,安全クラッチ異常
1819,2022/09/29,10:43:17,150,ON,0,安全クラッチ異常
1820,2022/09/29,10:36:04,133,ON,3,ノッチ前進不良
1821,2022/09/29,10:36:03,702,ON,2,横穴未貫通異常
1822,2022/09/29,09:12:28,392,ON,4,首下位置不良
1823,2022/09/29,09:12:04,701,ON,2,横穴未貫通異常
1824,2022/09/28,19:50:58,391,ON,4,首下位置不良
1825,2022/09/28,18:14:03,586,ON,34,ワーク無し異常
1826,2022/09/28,17:20:11,585,ON,34,ワーク無し異常
1827,2022/09/28,16:42:44,149,ON,0,安全クラッチ異常
1828,2022/09/28,15:26:59,584,ON,34,ワーク無し異常
1829,2022/09/28,14:46:05,148,ON,0,安全クラッチ異常
1830,2022/09/28,13:29:47,390,ON,4,首下位置不良
1831,2022/09/28,12:02:52,389,ON,4,首下位置不良
1832,2022/09/28,10:15:35,3,ON,53,首下位置ｾﾝｻｰ異常
1833,2022/09/28,10:12:21,583,ON,34,ワーク無し異常
1834,2022/09/28,10:03:05,147,ON,0,安全クラッチ異常
1835,2022/09/28,09:16:03,388,ON,4,首下位置不良
1836,2022/09/28,09:15:45,700,ON,2,横穴未貫通異常
1837,2022/09/27,19:38:05,582,ON,34,ワーク無し異常
1838,2022/09/27,19:03:40,387,ON,4,首下位置不良
1839,2022/09/27,17:51:51,581,ON,34,ワーク無し異常
1840,2022/09/27,13:29:32,580,ON,34,ワーク無し異常
1841,2022/09/27,12:42:07,579,ON,34,ワーク無し異常
1842,2022/09/27,12:09:02,146,ON,0,安全クラッチ異常
1843,2022/09/27,11:52:00,578,ON,34,ワーク無し異常
1844,2022/09/27,09:22:24,699,ON,2,横穴未貫通異常
1845,2022/09/27,09:09:51,386,ON,4,首下位置不良
1846,2022/09/27,09:09:33,698,ON,2,横穴未貫通異常
1847,2022/09/26,18:17:10,577,ON,34,ワーク無し異常
1848,2022/09/26,17:36:16,697,ON,2,横穴未貫通異常
1849,2022/09/26,13:59:28,576,ON,34,ワーク無し異常
1850,2022/09/26,13:10:58,575,ON,34,ワーク無し異常
1851,2022/09/26,10:10:48,574,ON,34,ワーク無し異常
1852,2022/09/26,09:21:10,385,ON,4,首下位置不良
1853,2022/09/26,09:20:52,696,ON,2,横穴未貫通異常
1854,2022/09/23,19:48:26,573,ON,34,ワーク無し異常
1855,2022/09/23,18:35:06,132,ON,3,ノッチ前進不良
1856,2022/09/23,17:48:18,145,ON,0,安全クラッチ異常
1857,2022/09/23,16:41:53,572,ON,34,ワーク無し異常
1858,2022/09/23,15:56:27,571,ON,34,ワーク無し異常
1859,2022/09/23,14:53:56,695,ON,2,横穴未貫通異常
1860,2022/09/23,14:36:14,144,ON,0,安全クラッチ異常
1861,2022/09/23,12:44:53,570,ON,34,ワーク無し異常
1862,2022/09/23,12:29:14,143,ON,0,安全クラッチ異常
1863,2022/09/23,11:56:57,569,ON,34,ワーク無し異常
1864,2022/09/22,15:50:45,568,ON,34,ワーク無し異常
1865,2022/09/22,15:01:08,567,ON,34,ワーク無し異常
1866,2022/09/22,14:00:09,566,ON,34,ワーク無し異常
1867,2022/09/22,13:16:06,565,ON,34,ワーク無し異常
1868,2022/09/22,12:02:48,142,ON,0,安全クラッチ異常
1869,2022/09/22,10:55:50,694,ON,2,横穴未貫通異常
1870,2022/09/22,10:42:16,564,ON,34,ワーク無し異常
1871,2022/09/22,09:53:19,563,ON,34,ワーク無し異常
1872,2022/09/22,09:12:36,384,ON,4,首下位置不良
1873,2022/09/22,09:12:13,693,ON,2,横穴未貫通異常
1874,2022/09/21,19:18:03,383,ON,4,首下位置不良
1875,2022/09/21,17:53:52,562,ON,34,ワーク無し異常
1876,2022/09/21,17:02:27,561,ON,34,ワーク無し異常
1877,2022/09/21,16:03:24,141,ON,0,安全クラッチ異常
1878,2022/09/21,15:05:09,560,ON,34,ワーク無し異常
1879,2022/09/21,13:48:57,559,ON,34,ワーク無し異常
1880,2022/09/21,13:03:59,558,ON,34,ワーク無し異常
1881,2022/09/21,12:26:25,692,ON,2,横穴未貫通異常
1882,2022/09/21,11:30:24,140,ON,0,安全クラッチ異常
1883,2022/09/21,10:27:56,557,ON,34,ワーク無し異常
1884,2022/09/21,10:19:47,691,ON,2,横穴未貫通異常
1885,2022/09/21,10:14:48,139,ON,0,安全クラッチ異常
1886,2022/09/21,09:28:29,382,ON,4,首下位置不良
1887,2022/09/21,09:28:04,690,ON,2,横穴未貫通異常
1888,2022/09/20,19:46:03,556,ON,34,ワーク無し異常
1889,2022/09/20,16:16:24,138,ON,0,安全クラッチ異常
1890,2022/09/20,15:32:04,555,ON,34,ワーク無し異常
1891,2022/09/20,15:19:59,137,ON,0,安全クラッチ異常
1892,2022/09/20,14:32:59,136,ON,0,安全クラッチ異常
1893,2022/09/20,13:56:01,554,ON,34,ワーク無し異常
1894,2022/09/20,13:11:18,17,ON,54,ｶｳﾝﾄ用ｾﾝｻｰ異常
1895,2022/09/20,13:07:05,553,ON,34,ワーク無し異常
1896,2022/09/20,10:55:53,689,ON,2,横穴未貫通異常
1897,2022/09/20,10:31:11,381,ON,4,首下位置不良
1898,2022/09/20,10:30:44,688,ON,2,横穴未貫通異常
1899,2022/09/19,17:09:37,552,ON,34,ワーク無し異常
1900,2022/09/19,16:14:16,551,ON,34,ワーク無し異常
1901,2022/09/19,15:24:33,380,ON,4,首下位置不良
1902,2022/09/19,14:43:07,687,ON,2,横穴未貫通異常
1903,2022/09/19,14:38:08,686,ON,2,横穴未貫通異常
1904,2022/09/19,14:18:08,131,ON,3,ノッチ前進不良
1905,2022/09/19,14:13:17,550,ON,34,ワーク無し異常
1906,2022/09/19,12:50:30,379,ON,4,首下位置不良
1907,2022/09/19,12:23:49,549,ON,34,ワーク無し異常
1908,2022/09/19,11:22:22,135,ON,0,安全クラッチ異常
1909,2022/09/19,10:56:33,134,ON,0,安全クラッチ異常
1910,2022/09/17,10:43:59,548,ON,34,ワーク無し異常
1911,2022/09/17,09:53:11,547,ON,34,ワーク無し異常
1912,2022/09/17,09:07:23,378,ON,4,首下位置不良
1913,2022/09/17,09:07:04,685,ON,2,横穴未貫通異常
1914,2022/09/16,17:50:36,546,ON,34,ワーク無し異常
1915,2022/09/16,16:17:07,545,ON,34,ワーク無し異常
1916,2022/09/16,13:35:14,544,ON,34,ワーク無し異常
1917,2022/09/16,12:48:00,543,ON,34,ワーク無し異常
1918,2022/09/16,11:11:59,29,ON,48,排出残留ﾜｰｸ検知異常
1919,2022/09/16,11:07:35,130,ON,3,ノッチ前進不良
1920,2022/09/15,19:07:05,542,ON,34,ワーク無し異常
1921,2022/09/15,18:01:50,541,ON,34,ワーク無し異常
1922,2022/09/15,17:47:41,377,ON,4,首下位置不良
1923,2022/09/15,17:38:15,376,ON,4,首下位置不良
1924,2022/09/15,17:20:15,16,ON,54,ｶｳﾝﾄ用ｾﾝｻｰ異常
1925,2022/09/15,17:07:43,133,ON,0,安全クラッチ異常
1926,2022/09/15,15:29:58,540,ON,34,ワーク無し異常
1927,2022/09/15,13:45:00,539,ON,34,ワーク無し異常
1928,2022/09/15,12:10:58,538,ON,34,ワーク無し異常
1929,2022/09/15,12:06:10,537,ON,34,ワーク無し異常
1930,2022/09/15,11:14:02,536,ON,34,ワーク無し異常
1931,2022/09/15,10:25:00,535,ON,34,ワーク無し異常
1932,2022/09/15,09:09:02,375,ON,4,首下位置不良
1933,2022/09/15,09:08:46,684,ON,2,横穴未貫通異常
1934,2022/09/14,19:55:29,534,ON,34,ワーク無し異常
1935,2022/09/14,18:26:20,533,ON,34,ワーク無し異常
1936,2022/09/14,16:46:05,532,ON,34,ワーク無し異常
1937,2022/09/14,16:25:42,374,ON,4,首下位置不良
1938,2022/09/14,14:45:26,683,ON,2,横穴未貫通異常
1939,2022/09/14,13:47:00,531,ON,34,ワーク無し異常
1940,2022/09/14,12:21:09,682,ON,2,横穴未貫通異常
1941,2022/09/14,11:57:03,681,ON,2,横穴未貫通異常
1942,2022/09/14,11:40:18,530,ON,34,ワーク無し異常
1943,2022/09/14,10:33:13,132,ON,0,安全クラッチ異常
1944,2022/09/14,09:58:48,680,ON,2,横穴未貫通異常
1945,2022/09/13,19:20:12,529,ON,34,ワーク無し異常
1946,2022/09/13,18:24:06,528,ON,34,ワーク無し異常
1947,2022/09/13,17:15:21,679,ON,2,横穴未貫通異常
1948,2022/09/13,15:52:22,678,ON,2,横穴未貫通異常
1949,2022/09/13,14:25:51,677,ON,2,横穴未貫通異常
1950,2022/09/13,13:54:49,676,ON,2,横穴未貫通異常
1951,2022/09/13,13:06:11,675,ON,2,横穴未貫通異常
1952,2022/09/13,12:51:03,131,ON,0,安全クラッチ異常
1953,2022/09/13,12:27:42,527,ON,34,ワーク無し異常
1954,2022/09/13,11:56:25,130,ON,0,安全クラッチ異常
1955,2022/09/13,11:37:27,526,ON,34,ワーク無し異常
1956,2022/09/13,10:50:39,525,ON,34,ワーク無し異常
1957,2022/09/12,16:51:14,524,ON,34,ワーク無し異常
1958,2022/09/12,16:37:57,373,ON,4,首下位置不良
1959,2022/09/12,16:28:04,674,ON,2,横穴未貫通異常
1960,2022/09/12,14:17:48,523,ON,34,ワーク無し異常
1961,2022/09/12,13:30:14,522,ON,34,ワーク無し異常
1962,2022/09/12,13:05:04,673,ON,2,横穴未貫通異常
1963,2022/09/12,11:08:15,672,ON,2,横穴未貫通異常
1964,2022/09/12,09:57:08,521,ON,34,ワーク無し異常
1965,2022/09/12,09:39:09,129,ON,0,安全クラッチ異常
1966,2022/09/12,09:28:23,671,ON,2,横穴未貫通異常
1967,2022/09/12,09:22:22,372,ON,4,首下位置不良
1968,2022/09/12,09:22:02,670,ON,2,横穴未貫通異常
1969,2022/09/10,12:34:03,128,ON,0,安全クラッチ異常
1970,2022/09/10,12:15:24,520,ON,34,ワーク無し異常
1971,2022/09/10,11:49:17,127,ON,0,安全クラッチ異常
1972,2022/09/10,11:25:48,669,ON,2,横穴未貫通異常
1973,2022/09/09,16:32:05,371,ON,4,首下位置不良
1974,2022/09/09,15:37:03,519,ON,34,ワーク無し異常
1975,2022/09/09,15:13:07,370,ON,4,首下位置不良
1976,2022/09/09,14:17:39,126,ON,0,安全クラッチ異常
1977,2022/09/09,13:55:35,369,ON,4,首下位置不良
1978,2022/09/09,13:21:47,518,ON,34,ワーク無し異常
1979,2022/09/09,13:10:09,125,ON,0,安全クラッチ異常
1980,2022/09/09,12:11:19,517,ON,34,ワーク無し異常
1981,2022/09/09,11:13:14,668,ON,2,横穴未貫通異常
1982,2022/09/09,10:26:42,667,ON,2,横穴未貫通異常
1983,2022/09/09,09:42:53,368,ON,4,首下位置不良
1984,2022/09/09,09:42:34,666,ON,2,横穴未貫通異常
1985,2022/09/08,20:03:33,516,ON,34,ワーク無し異常
1986,2022/09/08,16:51:59,515,ON,34,ワーク無し異常
1987,2022/09/08,16:05:25,665,ON,2,横穴未貫通異常
1988,2022/09/08,16:01:24,514,ON,34,ワーク無し異常
1989,2022/09/08,14:30:20,124,ON,0,安全クラッチ異常
1990,2022/09/08,14:18:39,513,ON,34,ワーク無し異常
1991,2022/09/08,12:21:27,512,ON,34,ワーク無し異常
1992,2022/09/08,11:32:27,664,ON,2,横穴未貫通異常
1993,2022/09/08,10:49:57,511,ON,34,ワーク無し異常
1994,2022/09/08,10:06:16,510,ON,34,ワーク無し異常
1995,2022/09/08,09:53:44,509,ON,34,ワーク無し異常
1996,2022/09/08,09:35:07,508,ON,34,ワーク無し異常
1997,2022/09/08,09:09:47,367,ON,4,首下位置不良
1998,2022/09/08,09:09:22,663,ON,2,横穴未貫通異常
1999,2022/09/07,19:53:59,662,ON,2,横穴未貫通異常
2000,2022/09/07,19:30:58,507,ON,34,ワーク無し異常
2001,2022/09/07,18:22:05,506,ON,34,ワーク無し異常
2002,2022/09/07,17:29:38,505,ON,34,ワーク無し異常
2003,2022/09/07,16:41:32,504,ON,34,ワーク無し異常
2004,2022/09/07,14:08:33,503,ON,34,ワーク無し異常
2005,2022/09/07,13:42:30,129,ON,3,ノッチ前進不良
2006,2022/09/07,13:30:52,123,ON,0,安全クラッチ異常
2007,2022/09/07,12:52:48,661,ON,2,横穴未貫通異常
2008,2022/09/07,12:51:40,122,ON,0,安全クラッチ異常
2009,2022/09/07,12:51:10,28,ON,48,排出残留ﾜｰｸ検知異常
2010,2022/09/07,12:23:28,502,ON,34,ワーク無し異常
2011,2022/09/07,12:13:36,121,ON,0,安全クラッチ異常
2012,2022/09/07,11:32:28,501,ON,34,ワーク無し異常
2013,2022/09/06,19:45:23,500,ON,34,ワーク無し異常
2014,2022/09/06,19:26:49,660,ON,2,横穴未貫通異常
2015,2022/09/06,18:50:31,499,ON,34,ワーク無し異常
2016,2022/09/06,17:08:00,366,ON,4,首下位置不良
2017,2022/09/06,16:22:56,498,ON,34,ワーク無し異常
2018,2022/09/06,15:07:04,659,ON,2,横穴未貫通異常
2019,2022/09/06,14:55:27,658,ON,2,横穴未貫通異常
2020,2022/09/06,14:41:55,497,ON,34,ワーク無し異常
2021,2022/09/06,14:17:28,657,ON,2,横穴未貫通異常
2022,2022/09/06,14:12:54,656,ON,2,横穴未貫通異常
2023,2022/09/06,13:51:54,655,ON,2,横穴未貫通異常
2024,2022/09/06,13:41:49,654,ON,2,横穴未貫通異常
2025,2022/09/06,13:21:22,496,ON,34,ワーク無し異常
2026,2022/09/06,12:42:33,653,ON,2,横穴未貫通異常
2027,2022/09/06,11:44:54,495,ON,34,ワーク無し異常
2028,2022/09/06,11:29:23,652,ON,2,横穴未貫通異常
2029,2022/09/06,10:56:57,494,ON,34,ワーク無し異常
2030,2022/09/06,09:05:12,365,ON,4,首下位置不良
2031,2022/09/06,09:04:53,651,ON,2,横穴未貫通異常
2032,2022/09/05,17:17:11,493,ON,34,ワーク無し異常
2033,2022/09/05,16:14:13,650,ON,2,横穴未貫通異常
2034,2022/09/05,15:28:50,492,ON,34,ワーク無し異常
2035,2022/09/05,14:30:06,649,ON,2,横穴未貫通異常
2036,2022/09/05,13:54:35,491,ON,34,ワーク無し異常
2037,2022/09/05,13:14:59,648,ON,2,横穴未貫通異常
2038,2022/09/05,13:08:25,647,ON,2,横穴未貫通異常
2039,2022/09/05,12:58:17,646,ON,2,横穴未貫通異常
2040,2022/09/05,12:37:14,120,ON,0,安全クラッチ異常
2041,2022/09/05,12:33:19,119,ON,0,安全クラッチ異常
2042,2022/09/05,12:21:02,645,ON,2,横穴未貫通異常
2043,2022/09/05,11:56:16,644,ON,2,横穴未貫通異常
2044,2022/09/05,11:45:22,643,ON,2,横穴未貫通異常
2045,2022/09/05,11:01:04,642,ON,2,横穴未貫通異常
2046,2022/09/05,10:53:10,490,ON,34,ワーク無し異常
2047,2022/09/05,10:38:11,641,ON,2,横穴未貫通異常
2048,2022/09/03,11:53:48,640,ON,2,横穴未貫通異常
2049,2022/09/03,11:19:58,639,ON,2,横穴未貫通異常
2050,2022/09/03,10:41:17,638,ON,2,横穴未貫通異常
2051,2022/09/03,10:14:52,637,ON,2,横穴未貫通異常
2052,2022/09/03,09:49:45,489,ON,34,ワーク無し異常
2053,2022/09/03,09:02:03,364,ON,4,首下位置不良
2054,2022/09/03,09:01:39,636,ON,2,横穴未貫通異常
2055,2022/09/02,15:57:41,488,ON,34,ワーク無し異常
2056,2022/09/02,14:32:37,635,ON,2,横穴未貫通異常
2057,2022/09/02,14:26:01,634,ON,2,横穴未貫通異常
2058,2022/09/02,13:54:41,633,ON,2,横穴未貫通異常
2059,2022/09/02,13:36:23,632,ON,2,横穴未貫通異常
2060,2022/09/02,13:19:52,631,ON,2,横穴未貫通異常
2061,2022/09/02,12:51:38,630,ON,2,横穴未貫通異常
2062,2022/09/02,12:24:19,629,ON,2,横穴未貫通異常
2063,2022/09/02,12:23:45,628,ON,2,横穴未貫通異常
2064,2022/09/02,11:55:19,487,ON,34,ワーク無し異常
2065,2022/09/02,11:39:59,627,ON,2,横穴未貫通異常
2066,2022/09/02,10:33:36,626,ON,2,横穴未貫通異常
2067,2022/09/02,10:32:37,625,ON,2,横穴未貫通異常
2068,2022/09/02,09:25:33,363,ON,4,首下位置不良
2069,2022/09/02,09:25:09,624,ON,2,横穴未貫通異常
2070,2022/09/01,16:53:36,486,ON,34,ワーク無し異常
2071,2022/09/01,16:28:44,623,ON,2,横穴未貫通異常
2072,2022/09/01,16:03:08,485,ON,34,ワーク無し異常
2073,2022/09/01,15:12:02,622,ON,2,横穴未貫通異常
2074,2022/09/01,14:53:59,621,ON,2,横穴未貫通異常
2075,2022/09/01,14:11:05,484,ON,34,ワーク無し異常
2076,2022/09/01,13:18:38,620,ON,2,横穴未貫通異常
2077,2022/09/01,12:32:48,483,ON,34,ワーク無し異常
2078,2022/09/01,12:03:06,118,ON,0,安全クラッチ異常
2079,2022/09/01,11:03:46,117,ON,0,安全クラッチ異常
2080,2022/08/09,18:54:02,482,ON,34,ワーク無し異常
2081,2022/08/09,17:31:29,481,ON,34,ワーク無し異常
2082,2022/08/09,11:54:41,37,ON,1,クランプ不良
2083,2022/08/08,16:25:07,116,ON,0,安全クラッチ異常
2084,2022/08/08,16:22:23,128,ON,3,ノッチ前進不良
2085,2022/08/08,16:07:18,480,ON,34,ワーク無し異常
2086,2022/08/08,15:48:57,115,ON,0,安全クラッチ異常
2087,2022/08/08,15:48:23,114,ON,0,安全クラッチ異常
2088,2022/08/08,15:39:29,113,ON,0,安全クラッチ異常
2089,2022/08/08,14:27:45,479,ON,34,ワーク無し異常
2090,2022/08/08,13:34:37,478,ON,34,ワーク無し異常
2091,2022/08/08,12:32:01,619,ON,2,横穴未貫通異常
2092,2022/08/08,10:58:47,477,ON,34,ワーク無し異常
2093,2022/08/08,10:34:07,362,ON,4,首下位置不良
2094,2022/08/08,10:32:31,618,ON,2,横穴未貫通異常
2095,2022/08/08,09:39:54,112,ON,0,安全クラッチ異常
2096,2022/08/08,09:26:33,361,ON,4,首下位置不良
2097,2022/08/08,09:26:14,617,ON,2,横穴未貫通異常
2098,2022/08/06,12:45:45,111,ON,0,安全クラッチ異常
2099,2022/08/06,10:23:05,476,ON,34,ワーク無し異常
2100,2022/08/06,09:09:42,360,ON,4,首下位置不良
2101,2022/08/06,09:09:19,616,ON,2,横穴未貫通異常
2102,2022/08/05,15:25:04,110,ON,0,安全クラッチ異常
2103,2022/08/05,15:23:59,109,ON,0,安全クラッチ異常
2104,2022/08/05,15:23:07,108,ON,0,安全クラッチ異常
2105,2022/08/05,11:32:50,359,ON,4,首下位置不良
2106,2022/08/05,11:31:47,107,ON,0,安全クラッチ異常
2107,2022/08/05,11:22:38,358,ON,4,首下位置不良
2108,2022/08/05,11:11:03,106,ON,0,安全クラッチ異常
2109,2022/08/05,10:43:02,615,ON,2,横穴未貫通異常
2110,2022/08/05,10:18:02,475,ON,34,ワーク無し異常
2111,2022/08/05,10:01:13,614,ON,2,横穴未貫通異常
2112,2022/08/04,17:31:40,105,ON,0,安全クラッチ異常
2113,2022/08/04,17:29:14,357,ON,4,首下位置不良
2114,2022/08/01,16:35:24,474,ON,34,ワーク無し異常
2115,2022/08/01,15:52:36,356,ON,4,首下位置不良
2116,2022/08/01,15:38:33,355,ON,4,首下位置不良
2117,2022/08/01,15:12:29,613,ON,2,横穴未貫通異常
2118,2022/08/01,15:07:21,473,ON,34,ワーク無し異常
2119,2022/08/01,13:57:47,472,ON,34,ワーク無し異常
2120,2022/08/01,13:34:15,612,ON,2,横穴未貫通異常
2121,2022/08/01,13:28:46,127,ON,3,ノッチ前進不良
2122,2022/08/01,12:53:18,354,ON,4,首下位置不良
2123,2022/08/01,12:49:20,611,ON,2,横穴未貫通異常
2124,2022/08/01,12:05:30,104,ON,0,安全クラッチ異常
2125,2022/08/01,10:30:56,471,ON,34,ワーク無し異常
2126,2022/08/01,10:01:26,103,ON,0,安全クラッチ異常
2127,2022/08/01,09:40:17,610,ON,2,横穴未貫通異常
2128,2022/08/01,09:30:31,353,ON,4,首下位置不良
2129,2022/08/01,09:30:11,609,ON,2,横穴未貫通異常
2130,2022/07/30,09:54:08,102,ON,0,安全クラッチ異常
2131,2022/07/30,09:28:19,101,ON,0,安全クラッチ異常
2132,2022/07/30,09:10:50,352,ON,4,首下位置不良
2133,2022/07/30,09:10:32,608,ON,2,横穴未貫通異常
2134,2022/07/29,17:01:57,100,ON,0,安全クラッチ異常
2135,2022/07/29,14:17:37,470,ON,34,ワーク無し異常
2136,2022/07/29,12:31:06,469,ON,34,ワーク無し異常
2137,2022/07/29,11:41:40,351,ON,4,首下位置不良
2138,2022/07/29,11:23:58,350,ON,4,首下位置不良
2139,2022/07/29,11:13:08,99,ON,0,安全クラッチ異常
2140,2022/07/29,10:34:01,468,ON,34,ワーク無し異常
2141,2022/07/29,10:25:09,349,ON,4,首下位置不良
2142,2022/07/28,16:55:50,607,ON,2,横穴未貫通異常
2143,2022/07/28,13:48:41,467,ON,34,ワーク無し異常
